KEY,age,hh_head_yn,sex
uuid:fffe1934-5622-4719-b94c-dd112577a24d,65.89007929537564,yes,Female
uuid:fffe1934-5622-4719-b94c-dd112577a24d,26.74816324966305,no,Female
uuid:fffe1934-5622-4719-b94c-dd112577a24d,35.85436453659574,no,Male
uuid:fffe1934-5622-4719-b94c-dd112577a24d,39.64315738761247,no,Male
uuid:fffe1934-5622-4719-b94c-dd112577a24d,8.44268040650746,no,Female
uuid:79a87086-4bdc-4d26-803b-17d379e4f270,24.944591966252815,yes,Male
uuid:55026cdf-c78f-4cb1-8844-ab36ad866cdf,35.541412650451,no,Female
uuid:55026cdf-c78f-4cb1-8844-ab36ad866cdf,21.881712022300363,no,Female
uuid:55026cdf-c78f-4cb1-8844-ab36ad866cdf,53.43644816306945,yes,Male
uuid:55026cdf-c78f-4cb1-8844-ab36ad866cdf,50.589002873459755,no,Female
uuid:88c3cb98-05c3-404f-bba2-9756c7e7e98b,67.0987820274067,yes,Female
uuid:88c3cb98-05c3-404f-bba2-9756c7e7e98b,17.61624825282647,no,Male
uuid:88c3cb98-05c3-404f-bba2-9756c7e7e98b,15.216881053269798,no,Female
uuid:88c3cb98-05c3-404f-bba2-9756c7e7e98b,34.64024375931585,no,Male
uuid:6ff8a855-5a06-406b-b1fd-0a83ab1fdf5f,31.12048085650844,yes,Male
uuid:6ff8a855-5a06-406b-b1fd-0a83ab1fdf5f,21.374611379447455,no,Female
uuid:0060ce0d-0447-4b1f-80ed-1a786b2fb4ab,79.2487534078158,yes,Male
uuid:0060ce0d-0447-4b1f-80ed-1a786b2fb4ab,40.89424149131014,no,Male
uuid:0060ce0d-0447-4b1f-80ed-1a786b2fb4ab,70.4811976603874,no,Male
uuid:e8d104a8-d295-4312-8667-31731f69ecab,30.735024733479293,no,Female
uuid:e8d104a8-d295-4312-8667-31731f69ecab,42.33897130949186,yes,Male
uuid:e8d104a8-d295-4312-8667-31731f69ecab,13.897515397645906,no,Male
uuid:e8d104a8-d295-4312-8667-31731f69ecab,10.476383871128471,no,Male
uuid:e8d104a8-d295-4312-8667-31731f69ecab,10.698086834205577,no,Male
uuid:e8d104a8-d295-4312-8667-31731f69ecab,10.951263563802383,no,Female
uuid:439685f4-c9a0-4164-a8e0-fd3ca2d673ed,18.427181852162395,yes,Male
uuid:77936145-acd1-4d72-8820-de3597fb1787,61.77870023028905,yes,Female
uuid:77936145-acd1-4d72-8820-de3597fb1787,14.86689887025742,no,Female
uuid:98d17b8f-cdc4-4245-9ae5-2f29c055564c,24.48316647678909,no,Female
uuid:98d17b8f-cdc4-4245-9ae5-2f29c055564c,32.948484046045735,yes,Male
uuid:98d17b8f-cdc4-4245-9ae5-2f29c055564c,7.916605626159165,no,Female
uuid:98d17b8f-cdc4-4245-9ae5-2f29c055564c,4.40272263955884,no,Female
uuid:98d17b8f-cdc4-4245-9ae5-2f29c055564c,4.826387693765959,no,Male
uuid:1e3ef8c2-f1a8-42bb-9395-c196bc1373ef,44.74931099996134,yes,Male
uuid:1e3ef8c2-f1a8-42bb-9395-c196bc1373ef,42.78137682758269,no,Female
uuid:1e3ef8c2-f1a8-42bb-9395-c196bc1373ef,24.539573639881677,no,Female
uuid:1e3ef8c2-f1a8-42bb-9395-c196bc1373ef,14.805146883914176,no,Male
uuid:1e3ef8c2-f1a8-42bb-9395-c196bc1373ef,4.558704428163686,no,Male
uuid:1e3ef8c2-f1a8-42bb-9395-c196bc1373ef,3.446081417450272,no,Male
uuid:de60e2f7-5881-42ad-9cad-41abf68f9ac6,71.66646527986175,yes,Male
uuid:de60e2f7-5881-42ad-9cad-41abf68f9ac6,68.23612557609364,no,Female
uuid:de60e2f7-5881-42ad-9cad-41abf68f9ac6,17.46942932872549,no,Female
uuid:de60e2f7-5881-42ad-9cad-41abf68f9ac6,12.230632193960993,no,Female
uuid:de60e2f7-5881-42ad-9cad-41abf68f9ac6,23.033513793360104,no,Male
uuid:e8f4018c-5067-470c-a750-1e731df54434,66.33199461814047,yes,Male
uuid:227b4988-fe57-486b-988f-510f0076b267,24.812170176885974,yes,Male
uuid:227b4988-fe57-486b-988f-510f0076b267,24.596961005055864,no,Female
uuid:227b4988-fe57-486b-988f-510f0076b267,15.082171374822796,no,Female
uuid:227b4988-fe57-486b-988f-510f0076b267,26.83147907757242,no,Female
uuid:325099d3-2bb5-4d4b-9f19-d44cd51127c8,27.886738897306607,yes,Male
uuid:325099d3-2bb5-4d4b-9f19-d44cd51127c8,17.645182629586053,no,Female
uuid:325099d3-2bb5-4d4b-9f19-d44cd51127c8,8.652641197137918,no,Male
uuid:325099d3-2bb5-4d4b-9f19-d44cd51127c8,2.1655639492825416,no,Male
uuid:adc8418f-1638-4572-aa39-3faf69b9e69a,29.629326275044722,yes,Male
uuid:0c20173d-eef3-4f82-bd1a-4363cbdb3421,22.77003705595248,yes,Male
uuid:527619b9-9fbf-4e67-9f54-8113038e3c70,53.85724184793714,yes,Male
uuid:2f7101ea-8d7a-4322-ab8d-9b06f0ef1b5d,25.678959606841843,yes,Female
uuid:fa9eaf45-842c-42ba-a4d3-0d8414a806a1,57.37879772126936,yes,Female
uuid:fa9eaf45-842c-42ba-a4d3-0d8414a806a1,29.175435231342064,no,Male
uuid:fa9eaf45-842c-42ba-a4d3-0d8414a806a1,22.36165090871472,no,Female
uuid:fa9eaf45-842c-42ba-a4d3-0d8414a806a1,18.5778769174052,no,Female
uuid:07f48595-483b-47c5-a468-b1f403e3a5fe,28.71798009453016,yes,Male
uuid:07f48595-483b-47c5-a468-b1f403e3a5fe,41.589321800572314,no,Female
uuid:07f48595-483b-47c5-a468-b1f403e3a5fe,23.092224306846703,no,Female
uuid:07f48595-483b-47c5-a468-b1f403e3a5fe,8.280462686570806,no,Female
uuid:07f48595-483b-47c5-a468-b1f403e3a5fe,7.0690538361228645,no,Male
uuid:07f48595-483b-47c5-a468-b1f403e3a5fe,8.80650512108125,no,Male
uuid:08bde075-1107-4ecd-b2d1-f778e23b9238,40.06405969922787,yes,Male
uuid:886c0ce4-7648-4a34-8cb6-68c5810d048a,26.231388662307467,yes,Male
uuid:575b6894-5c40-40f5-b05a-035d629b45b8,22.745676514737163,yes,Male
uuid:57a94ac3-90ef-40d9-b0a7-31d7e2c8d38a,71.36041713704053,yes,Female
uuid:33408749-8fe5-4438-9bfd-3db221b72223,25.711331729354026,yes,Female
uuid:33408749-8fe5-4438-9bfd-3db221b72223,12.273403087700348,no,Male
uuid:33408749-8fe5-4438-9bfd-3db221b72223,7.734118866119955,no,Male
uuid:33408749-8fe5-4438-9bfd-3db221b72223,0.9034385447342475,no,Male
uuid:c3c0e910-2a4f-490e-809f-80a14d0fa57b,52.41623639831356,yes,Male
uuid:c3c0e910-2a4f-490e-809f-80a14d0fa57b,29.361414652230057,no,Female
uuid:c3c0e910-2a4f-490e-809f-80a14d0fa57b,3.902468340742102,no,Male
uuid:c3c0e910-2a4f-490e-809f-80a14d0fa57b,8.10205131731593,no,Male
uuid:c3c0e910-2a4f-490e-809f-80a14d0fa57b,16.20194464044765,no,Male
uuid:e7cfc5f7-9b49-41d5-bcb6-6d6a616d4f7a,28.48329414135439,yes,Male
uuid:e7cfc5f7-9b49-41d5-bcb6-6d6a616d4f7a,35.15483847121721,no,Female
uuid:e7cfc5f7-9b49-41d5-bcb6-6d6a616d4f7a,3.0727862074346746,no,Male
uuid:a8684b73-9b1d-49d0-b823-5ff07b9d3edc,48.06290256729477,yes,Male
uuid:a8684b73-9b1d-49d0-b823-5ff07b9d3edc,41.199891443904484,no,Female
uuid:a8684b73-9b1d-49d0-b823-5ff07b9d3edc,24.769056618934542,no,Male
uuid:a8684b73-9b1d-49d0-b823-5ff07b9d3edc,1.7802262623230352,no,Male
uuid:02bedbb4-3bba-4a62-bb06-78d2ba8edbb1,78.60433877649331,yes,Male
uuid:02bedbb4-3bba-4a62-bb06-78d2ba8edbb1,68.00682021408367,no,Female
uuid:02bedbb4-3bba-4a62-bb06-78d2ba8edbb1,16.71303928323433,no,Male
uuid:02bedbb4-3bba-4a62-bb06-78d2ba8edbb1,7.704285342309857,no,Male
uuid:02bedbb4-3bba-4a62-bb06-78d2ba8edbb1,3.976060435520284,no,Male
uuid:3bdbe79d-0d0a-481c-8a5d-4acae467d8c7,24.047007516737498,yes,Male
uuid:37b6a568-57fa-4848-8249-7fc24c6b9a58,33.19361813677127,no,Female
uuid:37b6a568-57fa-4848-8249-7fc24c6b9a58,25.55535334420233,yes,Male
uuid:4ca7f5c5-34a1-48d9-b81a-dfe5945c9f76,40.08506370324368,yes,Female
uuid:4ca7f5c5-34a1-48d9-b81a-dfe5945c9f76,19.186908596571126,no,Female
uuid:5da27963-19f4-4826-92b2-199829d184b9,25.17542629729162,yes,Female
uuid:fc790303-5268-4036-90ec-c5a678173d47,25.46365403728408,yes,Male
uuid:fc790303-5268-4036-90ec-c5a678173d47,31.79742122723135,no,Female
uuid:fc790303-5268-4036-90ec-c5a678173d47,4.667891241376385,no,Male
uuid:fc790303-5268-4036-90ec-c5a678173d47,12.040099363277488,no,Male
uuid:fc790303-5268-4036-90ec-c5a678173d47,5.7319175047258275,no,Male
uuid:fc790303-5268-4036-90ec-c5a678173d47,5.768967379040802,no,Female
uuid:fc790303-5268-4036-90ec-c5a678173d47,9.383896534066807,no,Male
uuid:fc790303-5268-4036-90ec-c5a678173d47,7.029541817494835,no,Female
uuid:8b45f97c-e09a-47c7-b740-bd84b0d7dbeb,38.95228897727914,yes,Male
uuid:8b45f97c-e09a-47c7-b740-bd84b0d7dbeb,26.081937198486024,no,Female
uuid:56903360-8724-4628-b733-c2356883221d,20.31906777861187,yes,Male
uuid:56903360-8724-4628-b733-c2356883221d,17.667122336477572,no,Female
uuid:56903360-8724-4628-b733-c2356883221d,3.732827206513015,no,Female
uuid:eed95f20-c6df-4776-8458-efc396a72938,11.673429501070983,no,Male
uuid:eed95f20-c6df-4776-8458-efc396a72938,56.32962302611938,yes,Female
uuid:eed95f20-c6df-4776-8458-efc396a72938,14.760644014456282,no,Male
uuid:0019d3d1-177e-435b-99b9-227d2dcef574,41.90646891517791,yes,Female
uuid:0019d3d1-177e-435b-99b9-227d2dcef574,20.88519071217226,no,Female
uuid:1ae17c1d-6c76-44c7-8f74-445bce301700,33.0464053210874,yes,Female
uuid:1ae17c1d-6c76-44c7-8f74-445bce301700,34.92439255166029,no,Female
uuid:1ae17c1d-6c76-44c7-8f74-445bce301700,17.829822705168777,no,Female
uuid:1ae17c1d-6c76-44c7-8f74-445bce301700,12.297951327929486,no,Male
uuid:1ae17c1d-6c76-44c7-8f74-445bce301700,22.987014304095098,no,Female
uuid:1ae17c1d-6c76-44c7-8f74-445bce301700,52.443421147274584,no,Female
uuid:1ae17c1d-6c76-44c7-8f74-445bce301700,26.8301064146448,no,Male
uuid:1ae17c1d-6c76-44c7-8f74-445bce301700,6.032229742870447,no,Male
uuid:1ae17c1d-6c76-44c7-8f74-445bce301700,7.10984630409473,no,Male
uuid:1ae17c1d-6c76-44c7-8f74-445bce301700,2.5835179488710756,no,Male
uuid:1ae17c1d-6c76-44c7-8f74-445bce301700,3.209005310534117,no,Male
uuid:1ae17c1d-6c76-44c7-8f74-445bce301700,16.26013642410671,no,Male
uuid:1ae17c1d-6c76-44c7-8f74-445bce301700,8.101875717434407,no,Male
uuid:1ae17c1d-6c76-44c7-8f74-445bce301700,9.972726974682939,no,Female
uuid:1612f9c1-123c-4f27-bf0f-860f9cd9e36c,70.29186086671902,yes,Female
uuid:1612f9c1-123c-4f27-bf0f-860f9cd9e36c,43.25242604324551,no,Female
uuid:1612f9c1-123c-4f27-bf0f-860f9cd9e36c,14.504917061472298,no,Female
uuid:1612f9c1-123c-4f27-bf0f-860f9cd9e36c,18.367974564321106,no,Female
uuid:1612f9c1-123c-4f27-bf0f-860f9cd9e36c,5.760999075276733,no,Male
uuid:65f989df-ac09-40b1-bf5e-35fe2b87ca88,21.627869932368117,yes,Female
uuid:65f989df-ac09-40b1-bf5e-35fe2b87ca88,9.72114944859383,no,Male
uuid:65f989df-ac09-40b1-bf5e-35fe2b87ca88,13.315084246754022,no,Female
uuid:65f989df-ac09-40b1-bf5e-35fe2b87ca88,7.815846005657467,no,Female
uuid:0feaedc0-fbc8-4198-a0f6-eb83f8dd91ae,64.94345418447499,yes,Female
uuid:6918719c-c033-473e-aac5-a4e44adc8779,52.87676909183456,yes,Female
uuid:6918719c-c033-473e-aac5-a4e44adc8779,16.05044074092416,no,Male
uuid:6918719c-c033-473e-aac5-a4e44adc8779,15.694932607965475,no,Female
uuid:6918719c-c033-473e-aac5-a4e44adc8779,13.149216967841609,no,Male
uuid:6918719c-c033-473e-aac5-a4e44adc8779,8.221428523359641,no,Female
uuid:bd951fcd-ba14-4f15-8069-b88a111c7f8f,49.97953158221937,yes,Male
uuid:bd951fcd-ba14-4f15-8069-b88a111c7f8f,49.41956506010385,no,Female
uuid:bd951fcd-ba14-4f15-8069-b88a111c7f8f,23.264983796051453,no,Male
uuid:bd951fcd-ba14-4f15-8069-b88a111c7f8f,20.873424668931055,no,Female
uuid:bd951fcd-ba14-4f15-8069-b88a111c7f8f,3.4566460190208055,no,Male
uuid:972ccac9-80bc-47f7-8eaa-0c4a73cbd196,39.4554834151004,yes,Female
uuid:972ccac9-80bc-47f7-8eaa-0c4a73cbd196,19.19747470178899,no,Female
uuid:972ccac9-80bc-47f7-8eaa-0c4a73cbd196,7.030835241017695,no,Female
uuid:2f38f8fa-4aa5-40f1-b718-5eade7eaf622,30.131323006535542,yes,Male
uuid:2f38f8fa-4aa5-40f1-b718-5eade7eaf622,21.655742482457963,no,Female
uuid:599c8fd7-42df-4fa3-b584-5c1a3c85cd69,20.815498983632526,yes,Male
uuid:d91e8ed1-40d1-49cc-a3db-17f98ba48fbf,29.998708441061527,yes,Male
uuid:789f4c0e-42fd-4531-b825-42f5ea9fefaf,38.10980941655638,yes,Female
uuid:789f4c0e-42fd-4531-b825-42f5ea9fefaf,5.772782866952097,no,Male
uuid:789f4c0e-42fd-4531-b825-42f5ea9fefaf,0.33877494065021097,no,Male
uuid:789f4c0e-42fd-4531-b825-42f5ea9fefaf,18.164786072196108,no,Female
uuid:789f4c0e-42fd-4531-b825-42f5ea9fefaf,2.0719379047586206,no,Male
uuid:3253bb8b-36bd-42c2-86b2-68b572a21033,51.163238125535685,yes,Female
uuid:3253bb8b-36bd-42c2-86b2-68b572a21033,55.5560146811253,no,Male
uuid:3253bb8b-36bd-42c2-86b2-68b572a21033,17.86741115725876,no,Female
uuid:3253bb8b-36bd-42c2-86b2-68b572a21033,5.448978648494602,no,Female
uuid:d9747434-18eb-49f2-945c-3bcff5227d4d,16.697404507740586,yes,Male
uuid:018c901e-cfa4-4f94-ad7d-c174a928821e,16.624645261190743,yes,Male
uuid:a34c1439-d763-410d-b15f-b1af4d345e41,16.86210689518687,yes,Female
uuid:9b1f2dcb-3687-40ef-8f23-181103e6d5a5,30.81565223158461,yes,Male
uuid:9b1f2dcb-3687-40ef-8f23-181103e6d5a5,20.035799996744284,no,Male
uuid:9b1f2dcb-3687-40ef-8f23-181103e6d5a5,30.55409707911067,no,Male
uuid:a036e56c-5862-4d5a-9ced-55615b9d3de9,29.122662554833894,yes,Male
uuid:fdc675c3-6f1d-4c1a-a292-429e60b6c3b6,58.09493356858595,yes,Male
uuid:fdc675c3-6f1d-4c1a-a292-429e60b6c3b6,5.533164936143776,no,Male
uuid:fdc675c3-6f1d-4c1a-a292-429e60b6c3b6,10.55945672597614,no,Female
uuid:91e12226-4d25-492f-b4f4-c1fa85a9efe5,37.93285479805893,yes,Male
uuid:fe157b65-03ad-4365-941b-51a06e99ca90,35.91142294780233,yes,Female
uuid:fe157b65-03ad-4365-941b-51a06e99ca90,1.7541755133524877,no,Male
uuid:071364ba-b4d0-4d74-b75c-681748296f9a,43.022713679108335,yes,Male
uuid:81fb798d-18cd-4f27-bd3a-a8c7277f6056,20.89075081277859,yes,Male
uuid:81fb798d-18cd-4f27-bd3a-a8c7277f6056,22.873701676222357,no,Female
uuid:81fb798d-18cd-4f27-bd3a-a8c7277f6056,9.589417550193184,no,Male
uuid:21623522-75db-4c38-a6e0-57187fd732a4,30.625737926561893,yes,Male
uuid:21623522-75db-4c38-a6e0-57187fd732a4,21.812946062666168,no,Male
uuid:7cbc1b1d-e84e-45d1-86f0-6d31d7952410,53.71007689100968,yes,Male
uuid:7cbc1b1d-e84e-45d1-86f0-6d31d7952410,56.62284967804651,no,Male
uuid:7cbc1b1d-e84e-45d1-86f0-6d31d7952410,39.32487664530549,no,Male
uuid:37a5f8c8-95a3-40d0-b587-05515c3baf38,33.327312844347254,no,Female
uuid:37a5f8c8-95a3-40d0-b587-05515c3baf38,64.42408638275535,yes,Male
uuid:37a5f8c8-95a3-40d0-b587-05515c3baf38,35.39230251212957,no,Female
uuid:37a5f8c8-95a3-40d0-b587-05515c3baf38,46.68935045540317,no,Male
uuid:37a5f8c8-95a3-40d0-b587-05515c3baf38,16.782440410785636,no,Female
uuid:37a5f8c8-95a3-40d0-b587-05515c3baf38,16.67800845459395,no,Male
uuid:37a5f8c8-95a3-40d0-b587-05515c3baf38,8.719658043721466,no,Female
uuid:37a5f8c8-95a3-40d0-b587-05515c3baf38,1.9827374586727604,no,Male
uuid:37a5f8c8-95a3-40d0-b587-05515c3baf38,0.6969036014789793,no,Male
uuid:37a5f8c8-95a3-40d0-b587-05515c3baf38,2.4613868557677447,no,Female
uuid:d9c2f05d-791e-4d53-992b-9e5c922f0cd4,16.62313300101199,yes,Male
uuid:86351e64-4c35-4097-831f-0f3097a68e25,26.631177275912325,yes,Male
uuid:86351e64-4c35-4097-831f-0f3097a68e25,17.689898017679,no,Male
uuid:70e2b308-afb9-442a-b322-8367f2e48015,22.91975724015171,no,Female
uuid:70e2b308-afb9-442a-b322-8367f2e48015,25.753483407398114,yes,Male
uuid:2d96116d-fe69-4a9e-99d6-d96ae1e42dcf,38.25864199447936,yes,Female
uuid:2d96116d-fe69-4a9e-99d6-d96ae1e42dcf,4.481437790596375,no,Female
uuid:2d96116d-fe69-4a9e-99d6-d96ae1e42dcf,1.4970384479935692,no,Male
uuid:b0da852a-b3f7-4f49-87fe-5d2750b059a7,45.98543584687799,yes,Male
uuid:b0da852a-b3f7-4f49-87fe-5d2750b059a7,40.87888018387917,no,Female
uuid:b0da852a-b3f7-4f49-87fe-5d2750b059a7,11.164594355934327,no,Female
uuid:b0da852a-b3f7-4f49-87fe-5d2750b059a7,15.822775413238368,no,Female
uuid:b0da852a-b3f7-4f49-87fe-5d2750b059a7,11.422015936933752,no,Male
uuid:d13e323c-0992-4454-8984-5b9ecd49c1ad,27.78185627158343,yes,Male
uuid:22870a3d-17ce-42fe-89a9-cdb7e0c86da8,28.291001410807894,yes,Male
uuid:df07d307-35fc-45e8-9a70-18eb88e89b5f,26.514268840102503,yes,Male
uuid:c17eda65-5f6e-4d0e-81df-1dd3958f3574,23.806001861645992,yes,Male
uuid:c17eda65-5f6e-4d0e-81df-1dd3958f3574,16.44651606237137,no,Male
uuid:c17eda65-5f6e-4d0e-81df-1dd3958f3574,25.58207134687053,no,Male
uuid:c6e86e54-a1f8-4f0e-abfe-a284e3c6c0b7,33.8923196942971,yes,Male
uuid:c6e86e54-a1f8-4f0e-abfe-a284e3c6c0b7,38.53727210162911,no,Female
uuid:c6e86e54-a1f8-4f0e-abfe-a284e3c6c0b7,9.471841407475269,no,Female
uuid:c6e86e54-a1f8-4f0e-abfe-a284e3c6c0b7,7.025729994039705,no,Female
uuid:092ad19a-a307-4783-9f75-8243818da9d0,21.065883533502163,yes,Male
uuid:6ed8bcdf-f47d-4434-9904-251d4aa75227,33.02191513525428,no,Female
uuid:6ed8bcdf-f47d-4434-9904-251d4aa75227,43.05743171257266,yes,Male
uuid:6ed8bcdf-f47d-4434-9904-251d4aa75227,12.390228179115562,no,Female
uuid:6ed8bcdf-f47d-4434-9904-251d4aa75227,3.956342272076445,no,Female
uuid:6ed8bcdf-f47d-4434-9904-251d4aa75227,12.878208241430809,no,Male
uuid:6ed8bcdf-f47d-4434-9904-251d4aa75227,11.32543852900324,no,Male
uuid:6ed8bcdf-f47d-4434-9904-251d4aa75227,4.820656902773611,no,Male
uuid:c5b0b602-e871-4da1-82f4-63ad8ea9b372,30.034268430149254,yes,Male
uuid:93e19cbc-8028-4b58-af06-a97f036200b1,35.913591623443025,yes,Female
uuid:93e19cbc-8028-4b58-af06-a97f036200b1,20.081864699639215,no,Female
uuid:93e19cbc-8028-4b58-af06-a97f036200b1,10.720606467466743,no,Male
uuid:93e19cbc-8028-4b58-af06-a97f036200b1,19.288686056107156,no,Female
uuid:e182e727-5c38-4c08-9c8e-3fd506a5326d,38.5211384872015,no,Female
uuid:e182e727-5c38-4c08-9c8e-3fd506a5326d,33.687957289790866,yes,Male
uuid:e182e727-5c38-4c08-9c8e-3fd506a5326d,9.977803091987294,no,Male
uuid:e182e727-5c38-4c08-9c8e-3fd506a5326d,5.457585682881688,no,Male
uuid:e182e727-5c38-4c08-9c8e-3fd506a5326d,8.883862777810823,no,Female
uuid:e182e727-5c38-4c08-9c8e-3fd506a5326d,22.738093953909278,no,Female
uuid:71d25026-814d-4445-b64e-c03424a8dfac,41.75710689476705,yes,Male
uuid:71d25026-814d-4445-b64e-c03424a8dfac,29.375153803882355,no,Female
uuid:71d25026-814d-4445-b64e-c03424a8dfac,0.07860393433246005,no,Female
uuid:71d25026-814d-4445-b64e-c03424a8dfac,3.197532657842121,no,Male
uuid:61cbc483-94f8-46e9-867c-f30c31bc6904,27.109634469770803,yes,Male
uuid:61cbc483-94f8-46e9-867c-f30c31bc6904,25.694074590531518,no,Female
uuid:61cbc483-94f8-46e9-867c-f30c31bc6904,5.588864497840153,no,Female
uuid:61cbc483-94f8-46e9-867c-f30c31bc6904,3.7029573752203513,no,Female
uuid:61cbc483-94f8-46e9-867c-f30c31bc6904,7.489502253110055,no,Male
uuid:61cbc483-94f8-46e9-867c-f30c31bc6904,4.754169903790298,no,Male
uuid:29c3cbc3-3cff-4592-ae02-d547206a5419,53.10847446359352,yes,Male
uuid:29c3cbc3-3cff-4592-ae02-d547206a5419,53.11992335344787,no,Female
uuid:29c3cbc3-3cff-4592-ae02-d547206a5419,29.585746249685315,no,Female
uuid:29c3cbc3-3cff-4592-ae02-d547206a5419,10.686136554878022,no,Female
uuid:29c3cbc3-3cff-4592-ae02-d547206a5419,3.34098050399993,no,Female
uuid:29c3cbc3-3cff-4592-ae02-d547206a5419,3.8746356936569177,no,Male
uuid:29c3cbc3-3cff-4592-ae02-d547206a5419,0.9423133847193501,no,Male
uuid:09110539-15fe-4af2-8006-5f633ce8684f,42.521393331088454,yes,Female
uuid:09110539-15fe-4af2-8006-5f633ce8684f,20.440271447290918,no,Male
uuid:7fce3863-236a-4214-8dc1-35852cd3b3b2,46.3830157949537,yes,Male
uuid:20f91002-503a-4d4e-b80e-ce0bc61835e5,45.53687666688789,yes,Male
uuid:20f91002-503a-4d4e-b80e-ce0bc61835e5,28.884523830408696,no,Female
uuid:20f91002-503a-4d4e-b80e-ce0bc61835e5,28.007099881151685,no,Female
uuid:20f91002-503a-4d4e-b80e-ce0bc61835e5,12.283919941849836,no,Female
uuid:20f91002-503a-4d4e-b80e-ce0bc61835e5,18.002791819400446,no,Male
uuid:20f91002-503a-4d4e-b80e-ce0bc61835e5,20.03402334751712,no,Female
uuid:20f91002-503a-4d4e-b80e-ce0bc61835e5,10.271071048988105,no,Male
uuid:20f91002-503a-4d4e-b80e-ce0bc61835e5,1.9781093337163531,no,Male
uuid:20f91002-503a-4d4e-b80e-ce0bc61835e5,5.484220730951142,no,Male
uuid:20f91002-503a-4d4e-b80e-ce0bc61835e5,3.2577216313871196,no,Male
uuid:380b896b-e8ab-4f30-8e05-23e93a258f4c,20.222521895510113,yes,Female
uuid:4798e0de-0334-4eac-b9c4-576e29c67fab,24.981233631098338,yes,Female
uuid:4798e0de-0334-4eac-b9c4-576e29c67fab,0.6715474202919206,no,Male
uuid:ed3ed2d2-4522-4057-9f41-e245a44b8897,48.30803461661333,yes,Male
uuid:ed3ed2d2-4522-4057-9f41-e245a44b8897,29.368410877122866,no,Female
uuid:ed3ed2d2-4522-4057-9f41-e245a44b8897,5.301083779528476,no,Male
uuid:ed3ed2d2-4522-4057-9f41-e245a44b8897,0.3750214188157357,no,Male
uuid:ed3ed2d2-4522-4057-9f41-e245a44b8897,2.864400806531425,no,Male
uuid:87f93035-83ec-4ab6-9c37-775b77dca8de,40.210128436197685,yes,Female
uuid:87f93035-83ec-4ab6-9c37-775b77dca8de,19.53372347301578,no,Female
uuid:87f93035-83ec-4ab6-9c37-775b77dca8de,21.055418884999963,no,Male
uuid:87f93035-83ec-4ab6-9c37-775b77dca8de,16.894330691942866,no,Female
uuid:87f93035-83ec-4ab6-9c37-775b77dca8de,5.247399060457652,no,Female
uuid:87f93035-83ec-4ab6-9c37-775b77dca8de,25.986909619585315,no,Male
uuid:23429028-b16a-4dd8-a67e-cd045d1b45a0,23.75862274968957,yes,Male
uuid:c4eaf1fa-b12d-4883-b980-b47ed1fbef0e,65.38942641029918,yes,Female
uuid:c4eaf1fa-b12d-4883-b980-b47ed1fbef0e,18.50136618622257,no,Female
uuid:c4eaf1fa-b12d-4883-b980-b47ed1fbef0e,1.9844990284067627,no,Female
uuid:c4eaf1fa-b12d-4883-b980-b47ed1fbef0e,8.854548999601835,no,Female
uuid:6e2ea6f1-a932-4286-89fc-1a11d43aee00,32.5391425594896,yes,Female
uuid:6e2ea6f1-a932-4286-89fc-1a11d43aee00,28.99264277034893,no,Female
uuid:6e2ea6f1-a932-4286-89fc-1a11d43aee00,2.565969560246652,no,Male
uuid:11dcfe4e-143b-48b7-a01e-0712034e6211,13.017405126801245,yes,Female
uuid:3b8d0e1b-5558-4735-8ca3-f7e27dd41629,34.982955605816194,yes,Male
uuid:2bbbdb4b-df4e-4b64-9556-a1a918fef290,37.977213476352766,yes,Male
uuid:2bbbdb4b-df4e-4b64-9556-a1a918fef290,30.93550022065861,no,Female
uuid:2bbbdb4b-df4e-4b64-9556-a1a918fef290,23.031338042034108,no,Female
uuid:2bbbdb4b-df4e-4b64-9556-a1a918fef290,7.924974030272962,no,Female
uuid:6097f364-893c-4c87-8967-1db4c47d4ee6,22.229152779129436,yes,Male
uuid:6097f364-893c-4c87-8967-1db4c47d4ee6,27.424034389122838,no,Female
uuid:6097f364-893c-4c87-8967-1db4c47d4ee6,1.7489497031870265,no,Male
uuid:6097f364-893c-4c87-8967-1db4c47d4ee6,0.6009184530572258,no,Female
uuid:eeef4b4f-f1d2-4f95-991f-c4764211dd97,38.95809018350471,yes,Male
uuid:eeef4b4f-f1d2-4f95-991f-c4764211dd97,47.86921983195709,no,Female
uuid:eeef4b4f-f1d2-4f95-991f-c4764211dd97,19.837281963637647,no,Female
uuid:eeef4b4f-f1d2-4f95-991f-c4764211dd97,21.745074407779363,no,Female
uuid:eeef4b4f-f1d2-4f95-991f-c4764211dd97,17.799519971395508,no,Male
uuid:eeef4b4f-f1d2-4f95-991f-c4764211dd97,7.17047457360358,no,Female
uuid:eeef4b4f-f1d2-4f95-991f-c4764211dd97,7.428317958382155,no,Male
uuid:99a19f02-5bee-40b2-a4d6-8c65d5a0d977,48.88056504603761,yes,Female
uuid:99a19f02-5bee-40b2-a4d6-8c65d5a0d977,23.72963165787204,no,Female
uuid:99a19f02-5bee-40b2-a4d6-8c65d5a0d977,31.4094711603774,no,Male
uuid:99a19f02-5bee-40b2-a4d6-8c65d5a0d977,12.76011815312424,no,Female
uuid:99a19f02-5bee-40b2-a4d6-8c65d5a0d977,16.23985439065171,no,Female
